date,features,strategy_idx,pnl,period_name,period_type,taleb_tail_exponent,taleb_expected_shortfall_95,taleb_expected_shortfall_99,taleb_es_pareto_95,taleb_es_pareto_99,taleb_fragility_score,taleb_excess_kurtosis,taleb_convexity_bias,taleb_tail_risk_ratio
2002-09-05,"[ 3.88600006e+01 -3.58226821e-02  1.10896165e-02  1.08118939e+00
  2.88888901e-01  2.18987569e-01  1.94300008e+00  1.00000000e+00
  2.53547970e-02  1.00000000e+00]",5,0.028753351719504282,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-06,"[ 3.63300018e+01 -2.25149374e-02 -7.51808053e-03  8.95979941e-01
  7.55555570e-01  2.18987569e-01  1.81650007e+00  1.00000000e+00
  2.75537092e-02  1.00000000e+00]",5,0.011105435092915639,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-09,"[ 3.64500008e+01 -1.12742623e-02 -3.92350648e-03  9.00896609e-01
  6.88888907e-01  2.18987569e-01  1.82249999e+00  1.00000000e+00
  1.52017884e-02  1.00000000e+00]",0,0.007462118452187849,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-10,"[3.50800018e+01 3.83309834e-02 1.48877585e-02 9.25721943e-01
 6.22222245e-01 2.18987569e-01 1.75400007e+00 1.00000000e+00
 2.65896674e-02 1.00000000e+00]",0,0.0027768704537937785,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-11,"[3.48100014e+01 1.78425442e-02 2.68794429e-02 7.86372781e-01
 4.44444448e-01 2.18987569e-01 1.74050009e+00 1.00000000e+00
 1.75059848e-02 1.00000000e+00]",0,0.006673002335977052,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-12,"[ 3.75000000e+01  7.89582171e-03 -2.80840527e-02  8.79808366e-01
  1.33333340e-01  2.18987569e-01  1.87500000e+00  8.83041501e-01
  2.12205872e-02  1.00000000e+00]",0,0.0028005190941704505,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-13,"[ 3.58199997e+01 -3.38706654e-03 -3.95054333e-02  9.38116252e-01
  7.11111128e-01  2.18987569e-01  1.79100001e+00  1.00000000e+00
  1.54739600e-02  1.00000000e+00]",0,-0.00415188161227249,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-16,"[ 3.67400017e+01 -8.26624595e-03 -3.40567827e-02  8.13907444e-01
  4.66666669e-01  2.18987569e-01  1.83700013e+00  1.00000000e+00
  1.88204348e-02  1.00000000e+00]",0,-0.006449201504265201,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-17,"[ 3.80099983e+01 -4.26546521e-02 -8.03589746e-02  1.07744122e+00
  2.44444445e-01  2.18987569e-01  1.90049994e+00  1.00000000e+00
  1.66740622e-02  1.00000000e+00]",0,-0.003030310623974297,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-18,"[ 3.75200005e+01 -4.64585908e-02 -7.97921866e-02  1.34979713e+00
  3.55555564e-01  2.18987569e-01  1.87600005e+00  1.00000000e+00
  2.10667904e-02  1.00000000e+00]",0,-0.0012068420039597298,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-19,"[ 4.06500015e+01 -5.39008714e-02 -1.20077081e-01  1.56942141e+00
  1.11111112e-01  2.18987569e-01  2.03250003e+00  8.62530589e-01
  2.59562414e-02  1.00000000e+00]",0,0.0005776649774611895,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-20,"[ 3.89799995e+01 -5.60270771e-02 -1.29457384e-01  1.42240715e+00
  6.00000024e-01  2.18987569e-01  1.94900000e+00  1.00000000e+00
  1.93881802e-02  1.00000000e+00]",0,0.0015680770252564091,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-23,"[ 3.96800003e+01 -6.66623488e-02 -1.16124086e-01  1.12411392e+00
  2.44444445e-01  2.18987569e-01  1.98399997e+00  1.00000000e+00
  2.22537387e-02  1.00000000e+00]",0,-0.002805638011418465,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-24,"[ 4.05200005e+01 -5.98811097e-02 -1.39237031e-01  1.53602910e+00
  2.66666681e-01  2.18987569e-01  2.02600002e+00  1.00000000e+00
  2.14536656e-02  1.00000000e+00]",0,-0.002807578482076245,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-25,"[ 3.73300018e+01 -2.50767507e-02 -1.02905259e-01  1.33989239e+00
  7.77777791e-01  2.18987569e-01  1.86650014e+00  1.00000000e+00
  2.84144450e-02  1.00000000e+00]",0,-0.0014934553774928368,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-26,"[ 3.45999985e+01  1.71603728e-02 -6.46673590e-02  1.70828903e+00
  6.66666687e-01  2.18987569e-01  1.72999990e+00  1.00000000e+00
  2.95744222e-02  1.00000000e+00]",5,-0.00020741005820352766,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-27,"[ 3.69700012e+01 -1.79328080e-02 -9.98618901e-02  1.14374053e+00
  2.22222224e-01  2.18987569e-01  1.84850001e+00  1.00000000e+00
  2.50815172e-02  1.00000000e+00]",5,0.004073531911809792,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-09-30,"[ 3.96899986e+01 -2.13532057e-02 -1.07556067e-01  1.41013587e+00
  2.66666681e-01  2.18987569e-01  1.98449993e+00  1.00000000e+00
  2.62909345e-02  1.00000000e+00]",0,-0.008708740732146735,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-10-01,"[ 3.41199989e+01  4.28328849e-02 -2.13718917e-02  1.27604353e+00
  8.00000012e-01  2.18987569e-01  1.70599997e+00  9.96263504e-01
  3.80475856e-02  1.00000000e+00]",0,-0.011328044154211092,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-10-02,"[ 3.68300018e+01 -1.19329644e-02 -6.56257644e-02  1.22940016e+00
  1.77777782e-01  2.18987569e-01  1.84150004e+00  1.00000000e+00
  2.69593149e-02  1.00000000e+00]",0,-0.008495501635873605,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-10-03,"[ 3.73100014e+01 -3.83952223e-02 -6.72399029e-02  1.14936757e+00
  2.44444445e-01  2.18987569e-01  1.86550009e+00  1.00000000e+00
  2.67403387e-02  1.00000000e+00]",0,-0.002136088645023038,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-10-04,"[ 3.94599991e+01 -2.19800677e-02 -9.93270203e-02  1.09990168e+00
  2.00000003e-01  2.18987569e-01  1.97299993e+00  1.00000000e+00
  2.44515035e-02  1.00000000e+00]",0,-0.003108326849989785,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-10-07,"[ 4.26399994e+01 -3.10471617e-02 -1.27328962e-01  1.16370797e+00
  2.44444445e-01  2.18987569e-01  2.13199997e+00  1.00000000e+00
  2.54698712e-02  1.00000000e+00]",0,0.0,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-10-08,"[ 4.10200005e+01 -6.34268299e-02 -1.23129711e-01  1.48036003e+00
  6.88888907e-01  2.18987569e-01  2.05100012e+00  1.00000000e+00
  2.68385988e-02  1.00000000e+00]",0,0.0,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2002-10-09,"[ 4.21300011e+01 -6.16898388e-02 -1.45158142e-01  1.24335301e+00
  1.33333340e-01  2.18987569e-01  2.10650015e+00  9.88630831e-01
  2.85918042e-02  1.00000000e+00]",0,0.0,Dot-com Crash,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2001-09-17,"[41.75999832 -0.11739749  0.          2.74400997  0.15000001  0.25425735
  2.08799982  1.          0.077099    0.80000001]",0,0.0,9/11 Attacks,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2001-09-18,"[ 3.88699989e+01 -1.17397487e-01  0.00000000e+00  1.37189472e+00
  3.00000012e-01  2.54257351e-01  1.94349992e+00  1.00000000e+00
  2.51953658e-02  8.00000012e-01]",0,0.0,9/11 Attacks,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2001-09-19,"[ 4.05600014e+01 -1.17397487e-01  0.00000000e+00  1.41845965e+00
  2.50000000e-01  2.54257351e-01  2.02800012e+00  1.00000000e+00
  2.55899783e-02  8.00000012e-01]",0,0.0,9/11 Attacks,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2001-09-20,"[ 4.37400017e+01 -1.17397487e-01  0.00000000e+00  1.37981308e+00
  1.50000006e-01  2.54257351e-01  2.18700004e+00  8.67061317e-01
  3.51807699e-02  8.00000012e-01]",0,0.0,9/11 Attacks,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2001-09-21,"[ 4.26599998e+01 -1.17397487e-01  0.00000000e+00  1.46375906e+00
  2.24999994e-01  2.54257351e-01  2.13299990e+00  1.00000000e+00
  2.81692129e-02  8.99999976e-01]",0,0.0,9/11 Attacks,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-15,"[ 3.17000008e+01 -6.42515672e-03 -3.33624274e-01  1.71226847e+00
  2.00000003e-01  3.53868216e-01  1.58500004e+00  1.00000000e+00
  5.63849546e-02  8.00000012e-01]",5,0.01026346604128995,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-16,"[ 3.02999992e+01 -6.42515672e-03 -3.33624274e-01  1.91431665e+00
  4.92307693e-01  3.53868216e-01  1.51499999e+00  1.00000000e+00
  3.71745117e-02  8.00000012e-01]",5,-0.0047698781240890775,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-17,"[ 3.62200012e+01 -6.42515672e-03 -3.33624274e-01  2.02156830e+00
  2.61538476e-01  3.53868216e-01  1.81100011e+00  1.00000000e+00
  6.44952357e-02  8.00000012e-01]",5,0.03709443150478264,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-18,"[ 3.30999985e+01 -6.42515672e-03 -3.33624274e-01  2.14991808e+00
  7.23076940e-01  3.53868216e-01  1.65499997e+00  1.00000000e+00
  4.59070094e-02  8.00000012e-01]",5,-0.009804836917150239,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-19,"[ 3.20699997e+01 -6.42515672e-03 -3.33624274e-01  1.47697937e+00
  7.53846169e-01  3.53868216e-01  1.60350001e+00  1.00000000e+00
  6.16174303e-02  8.99999976e-01]",0,-0.008149939032024834,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-22,"[ 3.38499985e+01  1.85202975e-02 -3.33624274e-01  1.04408586e+00
  2.30769232e-01  3.53868216e-01  1.69249988e+00  1.00000000e+00
  4.00853939e-02  8.99999976e-01]",0,0.0011364466930577008,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-23,"[ 3.57200012e+01 -2.09685117e-02 -3.33624274e-01  8.30735922e-01
  1.69230774e-01  3.53868216e-01  1.78600001e+00  1.00000000e+00
  1.83090419e-02  8.99999976e-01]",0,0.0074020100869244924,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-24,"[ 3.51899986e+01  2.71997266e-02 -3.33624274e-01  7.35968947e-01
  4.76923078e-01  3.53868216e-01  1.75949991e+00  1.00000000e+00
  2.21186597e-02  8.99999976e-01]",0,0.004535784808649733,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-25,"[ 3.28199997e+01  1.31674502e-02 -3.33624274e-01  8.13206494e-01
  6.76923096e-01  3.53868216e-01  1.64100003e+00  1.00000000e+00
  2.28933282e-02  8.99999976e-01]",0,-0.0022985325930435785,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-26,"[ 3.47400017e+01 -2.60494612e-02 -3.33624274e-01  7.89506495e-01
  4.46153849e-01  3.53868216e-01  1.73700011e+00  1.00000000e+00
  4.58346009e-02  8.99999976e-01]",0,0.0003986382489457041,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-29,"[46.72000122 -0.0817717  -0.33362427  1.18408883  0.13846155  0.35386822
  2.33599997  0.93865854  0.07506786  0.89999998]",0,-0.0005243264388914218,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-09-30,"[ 3.93899994e+01 -1.76305473e-02 -3.33624274e-01  8.86245549e-01
  7.69230783e-01  3.53868216e-01  1.96949995e+00  1.00000000e+00
  5.89662753e-02  8.99999976e-01]",0,0.004777090334357092,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-01,"[ 3.98100014e+01 -2.02320870e-02 -3.33624274e-01  9.11209166e-01
  4.46153849e-01  3.53868216e-01  1.99050009e+00  1.00000000e+00
  3.15671824e-02  8.99999976e-01]",0,-0.0018447201270771485,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-02,"[ 4.52599983e+01 -7.21460134e-02 -3.33624274e-01  8.38907242e-01
  1.84615389e-01  3.53868216e-01  2.26300001e+00  9.75885570e-01
  3.82135473e-02  8.99999976e-01]",0,-0.009120960382522504,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-03,"[ 4.51399994e+01 -8.61428976e-02 -3.33624274e-01  9.69780266e-01
  2.46153846e-01  3.53868216e-01  2.25699997e+00  1.00000000e+00
  2.81614326e-02  8.99999976e-01]",0,-0.022998655053845154,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-06,"[ 5.20499992e+01 -5.87142445e-02 -3.33624274e-01  1.29218936e+00
  1.53846160e-01  3.53868216e-01  2.60249996e+00  9.37811375e-01
  3.83865163e-02  8.99999976e-01]",1,-0.026334560114704142,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-07,"[53.68000031 -0.1448907  -0.33362427  1.08543301  0.18461539  0.35386822
  2.68400002  0.98966879  0.05472047  0.89999998]",5,0.007678812611974095,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-08,"[ 5.75299988e+01 -1.70686752e-01 -3.33624274e-01  1.32843089e+00
  2.92307705e-01  3.53868216e-01  2.87649989e+00  1.00000000e+00
  2.75784545e-02  8.99999976e-01]",5,0.03264077115197757,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-09,"[ 6.39199982e+01 -2.04251230e-01 -3.33624274e-01  1.10558581e+00
  1.23076923e-01  3.53868216e-01  3.19599986e+00  9.56615567e-01
  5.02983592e-02  8.99999976e-01]",5,0.08818606865322462,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-10,"[ 6.99499969e+01 -2.15006754e-01 -3.33624274e-01  1.59138989e+00
  3.38461548e-01  3.53868216e-01  3.49749994e+00  1.00000000e+00
  5.70158362e-02  1.00000000e+00]",5,0.01447781894524336,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-13,"[ 5.49900017e+01 -1.88762583e-02 -1.40841901e-01  9.44692791e-01
  8.46153855e-01  3.53868216e-01  2.74950004e+00  1.00000000e+00
  1.27848119e-01  1.00000000e+00]",0,-0.005539352773540996,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-14,"[ 5.51300011e+01  1.11104520e-02 -1.72379300e-01  1.11817062e+00
  4.61538464e-01  3.53868216e-01  2.75650001e+00  1.00000000e+00
  5.51986396e-02  1.00000000e+00]",0,0.0006267526976593495,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-15,"[ 6.92500000e+01 -6.21450432e-02 -2.25864157e-01  9.26034927e-01
  1.53846160e-01  3.53868216e-01  3.46250010e+00  8.49652827e-01
  6.51044473e-02  1.00000000e+00]",5,0.08747029836767546,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-16,"[ 6.76100006e+01  4.93517779e-02 -2.13878006e-01  1.17543471e+00
  7.23076940e-01  3.53868216e-01  3.38050008e+00  1.00000000e+00
  3.77323888e-02  1.00000000e+00]",5,0.020694349535056868,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-17,"[ 7.03300018e+01  6.76353052e-02 -2.59563804e-01  9.54287767e-01
  4.61538464e-01  3.53868216e-01  3.51650000e+00  1.00000000e+00
  2.65555307e-02  1.00000000e+00]",0,0.011423756197667157,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-20,"[ 5.29700012e+01 -1.74827855e-02 -1.76844984e-01  8.49422336e-01
  8.30769241e-01  3.53868216e-01  2.64849997e+00  1.00000000e+00
  4.73900251e-02  1.00000000e+00]",0,-0.018558624446831696,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-21,"[ 5.31100006e+01 -3.25382501e-02 -1.83949038e-01  7.69092023e-01
  2.00000003e-01  3.53868216e-01  2.65549994e+00  9.37313557e-01
  2.86252890e-02  1.00000000e+00]",0,-0.016017725880858924,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-22,"[ 6.96500015e+01  1.14552872e-02 -2.41608605e-01  9.39395607e-01
  1.53846160e-01  3.53868216e-01  3.48250008e+00  1.00000000e+00
  5.52690588e-02  1.00000000e+00]",0,-0.01604965014094452,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-23,"[ 6.78000031e+01 -1.86182950e-02 -2.45663762e-01  1.08775842e+00
  4.92307693e-01  3.53868216e-01  3.39000010e+00  1.00000000e+00
  2.49877125e-02  1.00000000e+00]",5,0.01788452824130911,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-24,"[ 7.91299973e+01 -6.33603707e-02 -2.96874702e-01  9.82312918e-01
  1.23076923e-01  3.53868216e-01  3.95649981e+00  9.69534457e-01
  3.82515229e-02  1.00000000e+00]",5,0.060572192071229304,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-27,"[ 8.00599976e+01 -1.58940598e-01 -2.54013896e-01  8.71486068e-01
  1.23076923e-01  3.53868216e-01  4.00299978e+00  1.00000000e+00
  3.28473598e-02  1.00000000e+00]",5,0.13724202226437535,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-28,"[ 6.69599991e+01 -1.22298338e-02 -1.78548321e-01  9.70615208e-01
  8.46153855e-01  3.53868216e-01  3.34800005e+00  7.74065614e-01
  6.61286041e-02  1.00000000e+00]",5,0.029735912698553368,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-29,"[ 6.99599991e+01  3.49713340e-02 -1.86405182e-01  9.95811760e-01
  5.38461566e-01  3.53868216e-01  3.49799991e+00  1.00000000e+00
  3.38602513e-02  1.00000000e+00]",5,0.03703973724650471,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-30,"[ 6.29000015e+01  5.79816364e-02 -1.15536101e-01  8.36733222e-01
  6.15384638e-01  3.53868216e-01  3.14499998e+00  1.00000000e+00
  4.26239222e-02  1.00000000e+00]",5,0.03923836455363843,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
2008-10-31,"[ 5.98899994e+01  1.14199303e-01 -9.65325013e-02  8.67640495e-01
  5.38461566e-01  3.53868216e-01  2.99449992e+00  1.00000000e+00
  3.53329182e-02  1.00000000e+00]",0,0.015496339783318592,Financial Crisis,black_swan,3.0894743466344248,0.02874684084582845,0.04945366113793542,0.026235130074329573,0.05032683103026015,-6.761258219967203e-10,13.889111947011536,4.718772445687547,2.1022351357640847
